Name,Latitude,Longitude,Elevation [Feet],Turnpoint,ID[6],Comments,ICAO Identifier
Melton Mast,52.8011333,-0.8005833,213,Tall Aerial Mast,MltnMs,1031 ft mast 4 NMl NE of Melton Mowbray. Difficult to find.,
Montrose,56.7130833,-2.4720833,66,Station,Montrs,W side of town near shore of inland lake. Difficult to find.,
Mudford Gate,50.9039333,-3.6220667,725,Old Tollhouse,MdfrdG,B3137 crossroads with minor road. Local knowledge required.,
Mumbles Head,51.5699,-3.9741167,30,Lifeboat station,MmblsH,E side of promontory.  Avoid Swansea ATZ to NW. Easy to find but not on chart.,
Mundford,52.5091333,0.6560667,98,A134/A1065 Rbt,Mndfrd,"S side of village, on edge of Danger Area D 208 which is normally 2500ft and below, occasionally higher by NOTAM. Easy to find and on chart.",
Mursley,51.9557667,-0.8130833,390,White Water Tower,Mursle,"N side of church E of minor road to Whadden, W of 555ft spot height. 3 NMl E of Winslow. Difficult to find.",
Murton,54.5925667,-2.4198333,853,Murton village,Murton,End of village street at 260m contour.  For turning Crossfell ridge outside D407.  2 NMl ENE of Appleby. Difficult to find.,
Methven,56.4159667,-3.5811333,394,Church Spire,Methvn,Near town centre. Difficult to find.,
Mallwyd,52.7001667,-3.6861333,262,Bridge,Mallwd,"A470 bridge over river Clywedog, N side of village N of A458/A470 roundabout.  Caution, rugged terrain. Easy to find and on chart.",
Mynd S,52.4408333,-2.9333333,722,Wood,Mynd S,S side of L-shaped wood at top of S end of Long Mynd ridge. Local knowledge required.,
Mynd N,52.6031333,-2.8733333,1083,Shepherd's Hut,Mynd N,"On Cothercott Hill N of minor road to Shrewsbury, top of N end of Long Mynd ridge.  1 NMl SW of Pulverbatch village. Local knowledge required.",
Mynd,52.51865,-2.88095,1411,Clubhouse/Hangar,Mynd,"Midland GC site, on top of Long Mynd ridge. Difficult to find.",
Monzie,56.4043667,-3.8190333,380,River bridge,Monzie,"Minor road over the Shaggie Burn, 2NMl NNE of Crieff.  Caution, rugged terrain. Local knowledge required.",
New Abbey,54.9805333,-3.6230667,30,A719 river Br,NewAbb,N side of village. Easy to find and on chart.,
Naseby East,52.39965,-0.9163,302,A508 bridge over A14,Naseby,"Centre of bridge over dual carriageway, 5 Nml ESE  of Husband's Bosworth gliding site, 2.5 NML E of Naseby village. Easy to find and on chart.",
Nailsworth,51.6953167,-2.2177,190,A46/B4014,Nlswrt,S side of town. Between Nympsfield and Aston Down clubs. Easy to find but not on chart.,
Narberth N,51.8167,-4.72855,295,AA40/A478,Nrbrth,Roundabout 1 NMl NNE of village. Easy to find and on chart.,
Naseby West,52.3965167,-1.0310167,292,A5199 bridge over A14,NasebW,"Centre of bridge over dual carriageway, 3 Nml S of Husband's Bosworth gliding site.  1.5 NML W of Naseby village NW of small reservoir. Easy to find and on chart.",
Norham Bridge,55.7189833,-2.1758167,150,R Tweed Bridge,NrhmBr,W of village 5 NMl NE of Coldstream. Easy to find and on chart.,
Needles,50.6623333,-1.59135,1,Lighthouse,Needls,West end of Isle of Wight.  Solent CTA to N and W. Easy to find and on chart.,
North Duffield,53.8235167,-0.95815,26,A163/minor road,NDffld,"Crossroads E end of village 2 NMl WNW of Breighton airfield, avoid Breighton traffic. Easy to find but not on chart.",
New Cumnock,55.4011667,-4.1828333,656,A76/River,NwCmnc,"Bridge over river Nith on N side of town, near to rail bridge. TMA overhead, base 2000 ft. 15 NMl ESE of Ayr [Prestwick]. Easy to find and on chart.",
New Deer,57.5109,-2.1932667,394,A948/B9170,NewDer,"Crossroads S side of town, 14 NMl W of Peterhead. Easy to find but not on chart.",
Needham Market E,52.14625,1.0796167,82,A14/A140,NdhmMr,Roundabout E of town.  Avoid Wattisham traffic. Easy to find and on chart.,
Nefyn,52.9247167,-4.5341667,48,A497/ B4412,Nefyn,Roundabout SW of Nefyn village. In RAF Valley Air Tactics Area (125.225 MHz). Easy to find and on chart.,
New Galloway,55.0812,-4.1315167,164,A712/River,NwGllw,Bridge over Water of Ken on E side of village. Easy to find and on chart.,
Newmill,55.3847167,-2.86255,475,Bridge over R Teviot,Newmll,E of small village 4 NMl SW of Hawick. Easy to find but not on chart.,
Newbury N,51.4174,-1.3232,295,Roundabout,NewbrN,N side of town on dual carriageway W of large complex of buildings at Vodaphone HQ. Difficult to find.,
Newbury South,51.3480167,-1.3399,289,Bridge over A34,NewbrS,"At Tot Hill services, 500m East of two small lakes.  The bridge and two small roundabouts either side of the A34 look like a dumb bell. Easy to find and on chart.",
Newtown,52.5131,-3.3073,246,A489/Rail Bridge,Newtwn,Just NE of stn E side of town centre. 15 NMl W of Long Mynd. Difficult to find.,
Newbury Racecourse,51.3972,-1.3085667,249,W side Grandstands,NwbrRc,On NW side of course. Narrow grass airstrip in centre of course. Difficult to find.,
North Hill N,50.8757,-3.28825,785,T junction,NHillN,"At Blackborough, end of ridge 1NMl N of site of Devon & Somerset gliding club, used as Finish Point. Local knowledge required.",
North Hill,50.8526333,-3.2679333,921,Gliding Club Hangar,N Hill,Devon & Somerset GC site on edge of Dunkeswell ATZ with light aircraft and parachuting. Local knowledge required.,
Northleach,51.8377333,-1.8356667,213,A40/A429 R'bout,Nrthlc,1 NMl N of Village.  8 NE of Cirencester. Easy to find and on chart.,
Newmarket,52.2677333,0.3930333,115,A14/A142,Nwmrkt,1 NMl N of Town. Look out for Cambridge Airport traffic. Easy to find and on chart.,
Newcastle on Clun,52.4339167,-3.1095667,705,B4368 crossroads,Nwcstl,"W side of village 2NMl W of Clun, 10 Nml SW of Long Mynd. Easy to find but not on chart.",
Norman Cross,52.50245,-0.2935333,92,A1/A15 R'bout,NrmnCr,2 NMl WSW of Yaxley. Easy to find and on chart.,
Northampton South,52.1858333,-0.8953167,292,M1 J15/A508,Nrthmp,A508 goes S to Stony Stratford. Easy to find and on chart.,
Northampton West,52.2300667,-1.01605,276,M1 J16/A45,Northa,A45 goes W to Daventry. Easy to find and on chart.,
Newport Pagnall,52.0834,-0.7482667,220,M1 Services Bridge,NwprtP,Footbridge at M1 Services. Easy to find and on chart.,
Northallerton,54.3333667,-1.4420333,125,Station,Nrthll,"4 NMl NE of Leeming airfield, avoid jet traffic. Difficult to find.",
N Tawton,50.7997833,-3.89765,445,Road Junction,NTawtn,"Triangle of roads in town centre, 5 NMl NW of Okehampton. Difficult to find.",
Nethybridge,57.26485,-3.6579833,689,River Bridge,Nthbrd,"At Nethy Bridge village, 2.5 NMl S of Grantown. Easy to find and on chart.",
Neenton,52.4863,-2.5357,574,Church,Neentn,Church at SE end of village by sharp bend in B4364 opposite pub. 9km SW Bridgenorth. Difficult to find.,
Nunney,51.2004667,-2.37815,469,A359/A361,Nunney,"Roundabout S side Nunney village, 3NMl SW Frome. Easy to find but not on chart.",
Newark,53.0935167,-0.7865,39,A1/A46,Newark,NE side of Newark-on-Trent. Easy to find and on chart.,
Newent,51.93375,-2.4078167,187,B4215/B4216(E),Newent,"E of two T junctions in village centre, 6 NMl E of Ross-on-Wye. Difficult to find.",
Nympsfield Finish East,51.7168333,-2.2752833,732,Site boundary,Fin E2,Centre of East boundary wall of Bristol Club site 200m S of B4066. Local knowledge required.,
Nympsfield Finish West,51.7125333,-2.2927333,745,Tumulus,Fin W3,West end of Bristol Club site 150m S of B4066. Local knowledge required.,
Nympsfield,51.7152333,-2.28135,700,Clubhouse,Nmpsfl,Bristol & Glos GC. Clubhouse NW side of flying field. Difficult to find.,
Oakham E,52.6673833,-0.7135667,330,A606/A6003 rbout,Oakham,"E side of town, W end of Rutland Water. Easy to find and on chart.",
Oakington,52.2574667,0.0229167,148,A604/B1050,Okngtn,"T junct 2 NMl S of Oakington helo site, NE of Bar Hill village. Easy to find and on chart.",
Oban Airfield,56.4651833,-5.3997333,20,R/W 19/22,ObanAF,"Airfield with light aircraft activity, 4 NMl NW of Oban town. Easy to find and on chart.",EGEO
Oban Station,56.4121333,-5.4743,33,Rail Station,ObnSt.,Centre of town near ferry terminal. Easy to find but not on chart.,
Odiham,51.2344833,-0.95105,405,A/F R/Ws 28/23,Odiham,"Active military airfield with MATZ, operating helicopters. Site of Kestrel Army GC. Easy to find and on chart.",EGVO
Ogbourne,51.4673333,-1.7089333,450,A346 T-junction,Ogborn,"E side Ogbourne St George village, 3NMl N Marlborough. Difficult to find.",
Okehampton East,50.7398,-3.9611333,394,B3260 Bridge over A3,Okhmpt,1.5 NMl E of Town. Easy to find and on chart.,
Ollerton,53.2009833,-1.02705,197,A614/A616/A6075,Ollrtn,"Roundabout W side of village at Ollerton, joining many roads. Easy to find and on chart.",
Olney,52.14985,-0.7010167,161,Church Spire,Olney,S side of village. Easy to find but not on chart.,
Old Radnor,52.2303833,-3.08945,610,A44/B4362,OldRdn,"T-junction at Walton village, north side of Old Radnor hill, 3 NMl NW of Kington and 8 NMl W of Shobdon airfield. Easy to find but not on chart.",
Osbournby,52.9184,-0.4064667,240,A15/A52 R'bout,Osbrnb,"1 NMl S of village, between Bourne and Sleaford. Easy to find and on chart.",
Oswestry,52.8728167,-3.0102333,479,A495/Rail,Oswstr,"Level crossing 2 NMl ENE of town, W side of Whittington village. Difficult to find.",
Ottercops Moss,55.20065,-2.0878,1083,Spot Height 1083 ft,Ottrcp,"Top of hill with 2 radio masts N of A696, 9 Nml SW of Rothbury. Avoid D512 to NW when active. Easy to find and on chart.",
Oundle,52.4880833,-0.4591833,249,A605/A427 R'bout,Oundle,"E of town, near river. Easy to find and on chart.",
Ousby E,54.70585,-2.5793,623,Crossroads,OusbyE,E of village below ridge at Fellside. Local knowledge required.,
Overton,51.25325,-1.2640167,360,Rail/B3051,Overtn,"B3051 Br over rail, just W of station on N side of village. Easy to find and on chart.",
Oxford East,51.763,-1.1970667,269,A40/A4142 R'bout,Oxford,"East side of town, at Headington. Easy to find and on chart.",
Oxford M40 Services,51.74005,-1.0954333,213,Bridge over M40,OxfrdM,A418/M40 E side of Services. Easy to find and on chart.,
Oxford North,51.7945833,-1.2859833,299,A34/A44 R'bout,OxfrdN,100m WNW of Services area on Oxford ring road.  Kidlington ATZ to the NW. Easy to find and on chart.,
Oxford South,51.7249833,-1.2414667,289,River/A4074 Bridge,OxfrdS,Dual carriageway over R Thames 300m N of small rail br. Difficult to find.,
Oxton,55.77125,-2.7880333,82,A68/A697,Oxton,"Inverted Y junct SE side of vill 9 NMl N of Galashiels, TMA to W. Easy to find and on chart.",
Pateley SE,54.0744167,-1.7401167,365,T junction,PatelS,S end of ridge at E end of Glasshouses Reservoir 1 NMl SE of Pateley Bridge. Local knowledge required.,
Paddock Wood,51.1825667,0.3866167,367,Station/B2160 Bridge,PddckW,"Just W of station, under TMA base 3500 ft. Difficult to find.",
Pangbourne,51.48695,-1.08555,140,Br over R Thames,Pngbrn,"B471 over river N of town, NW of Reading. Under LTMA base 4500ft, base 3500ft 3 NMl to East. Easy to find but not on chart.",
Papworth,52.2565667,-0.1232,115,A1198/B1040,Ppwrth,"Roundabout N end of Papworth Everard village, 6 NMl SE of Huntingdon. Easy to find and on chart.",
Parham,50.92195,-0.4739333,110,Clubhouse,Parham,"Southdown GC site, grass surface. Local knowledge required.",
Pateley Bridge,54.0852833,-1.7615,360,B6265 br over River,PtlBrg,"Over R. Nidd SW side of town, 10 NMl NW of Harrogate. Easy to find and on chart.",
Pencombe,52.1713,-2.5875,486,Crossroads,Pencmb,Cross roads in middle of village. 6km WSW Bromyard. Difficult to find.,
Porthcawl North,51.5161333,-3.6940667,85,M4 J37,Prthcw,M4/A4229 2 NMl N of town. Easy to find and on chart.,
Portmoak Caravan Site,56.1926333,-3.3326167,360,Centre of Caravan Site,PrtmkC,Caravan site at NW side of SGC site. Local knowledge required.,
Pontefract,53.6958333,-1.26785,30,M62 J33/A1,Pntfrc,"E of town, 2 NMl S of Ferrybridge cooling towers. Easy to find and on chart.",
Porthmadog East Bridge,52.9246167,-4.0555333,20,Road/Rail Bridge,Prthmd,Pont Briwet bridge over estuary 2.5 Nml E of Porthmadog. Easy to find and on chart.,
Peebles,55.65125,-3.19275,30,B7062/River Br,Peebls,Over river Tweed in town centre. TMA to the N. Easy to find but not on chart.,
Penrith,54.6531833,-2.7602,144,M6 J40/A66,Penrth,SW side of town.  20 N of Kendal. Easy to find and on chart.,
Pembroke Dock,51.7067667,-4.9336,65,A477 bridge,PmbrkD,Over river Daugleddau N side of town. Easy to find and on chart.,
Pendock,51.9953833,-2.3179,200,B4208 br. over M50,Pendck,"N of village. 2 NMl N of Staunton village, 1.5 NMl E of M50 J2. Difficult to find.",
Peterborough,52.5734667,-0.24915,33,Stn/A1179 Br,Ptrbrg,"Br over rly just S of Stn near town centre, N of river Nene. Easy to find but not on chart.",
Peveril Castle,53.3398833,-1.7775833,1050,Castle,PvrlCs,"Peveril Castle keep, S side of Castleton village 3 NMl NNW of Camphill gliding site. Difficult to find.",
Pewsey,51.3426333,-1.77025,420,Rail br over Road,Pewsey,"Over A345 E end of station, N side of town. Easy to find but not on chart.",
Pitsligo,57.5881667,-2.18815,525,A950/B9093,Pitslg,"Inverted `Y' junction SE side of town, 9 NMl ENE of Turriff. Jet weapon range 1 NMl to the N [Danger area D 708]. Easy to find but not on chart.",
Pickenham,52.6346667,0.7232333,131,Mast,Pcknhm,"348 ft high, 7 NMl E of Marham airfield. Difficult to find.",
Penrith East,54.6681333,-2.6952,354,W end of lake,Penrit,"Whins Pond Lake is marked on half million air map, 3 NMl E of Penrith. Easy to find and on chart.",
Pitsford,52.3242,-0.8562333,299,Causeway W,Ptsfrd,"W end of reservoir causeway, NE side of water. Easy to find and on chart.",
Pickering,54.2441333,-0.7750833,348,A169/A170,Pckrng,Roundabout near town centre. Difficult to find.,
Peterlee,54.7379333,-1.3639667,102,A19/A181,Peterl,Roundabout 2 NMl SW of town. Avoid parachuting area to N. Easy to find and on chart.,
Plumpton,54.7262667,-2.7806167,453,A6/B6413,Plmptn,"T junction in village centre, 4 NMl N of Penrith. Easy to find and on chart.",
Pluckley,51.1563833,0.7475333,302,Station,Pluckl,4.5 NMl SW of Kent GC site at Challock. 5 NMl W of Ashford. Difficult to find.,
Pitlochry,56.6994,-3.7404833,197,Loch Faskally dam,Ptlchr,"SE corner of water on W side of town, between railway & A9. Difficult to find.",
Pontsticill Reservoir,51.7978,-3.3659833,1079,W end of dam wall,Pntstc,S end of reservoir 3NMl N of Merthyr Tydfil. Easy to find and on chart.,
Portsmouth N,50.8534167,-1.0530167,280,A3/B2177,Prtsmt,Bridge over A3 on top of Portsdown Hill.  Note the Portsdown High Intensity Radio Transmission Area (HIRTA) immediately to W. Easy to find and on chart.,
Parham NW,50.9278333,-0.4773333,110,Farmhouse,PrhmNW,Farm building on NW side of Parham airfield. Local knowledge required.,
Portmoak NW,56.2008667,-3.3920167,360,Castle Keep,PrtmkN,"On small island 2 NMl WNW of Portmoak gliding site, for club starts and finishes. Easy to find but not on chart.",
Portmoak W,56.1912833,-3.3499167,360,Coastline,PrtmkW,"NE corner of large island 0.3 NMl W of Portmoak gliding site, for club starts and finishes. Easy to find but not on chart.",
Potarch Bridge,57.0650833,-2.6488667,330,B993 Br over R Dee,PtrchB,"6 Nml E of Aboyne, under CTA base 3000. Easy to find and on chart.",
Pocklington,53.9259833,-0.7947833,87,A/F R/Ws 19/31,Pcklng,Wolds GC site. Difficult to find.,
Pontypool Folly,51.7168,-3.0214833,958,Tower,PntplF,Top of ridge 1NMl NE of town centre. Local knowledge required.,
Pontesbury Hill,52.63805,-2.8740667,1049,1049 Spot Height,Pntsbr,"SE of Pontesbury village, 7 Nml N of Long Mynd. Easy to find and on chart.",
Polegate,50.8212667,0.2379333,125,A22/Rail,Polegt,0.5 km W of Polegate Stn NNE side of Eastbourne. Difficult to find.,
Popham,51.20105,-1.1909833,499,M3 J8/A303,Popham,"Centre of bridge where A303 passes under M3, note light aircraft and microlight A/F 2 NMl to W. Easy to find and on chart.",
Portmoak Clubhouse,56.1888,-3.32185,360,Clubhouse,Portmo,Scottish Gliding Centre site. Difficult to find.,
Potton,52.1301667,-0.2419,174,Aerial Mast,Potton,Large mast 790 ft high. Difficult to find.,
Powburn,55.4480167,-1.9090667,49,River/A697,Powbrn,Br over R. Breamish N side of village 7 NMl WNW of Alnwick. Difficult to find.,
Pontypool E,51.6817167,-2.9791667,249,Reservoir Dam W,Pontpl,"W end of dam wall near tower, S of lake 1 NMl E of town. Easy to find and on chart.",
Pontypool N,51.71885,-3.0115333,335,Canal Bridge,PntplN,Road bridge over Brecon canal 1NMl W of A472/A4042 T junction.  At bottom of ridge that is soarable in Easterlies. Difficult to find.,
Port Appin,56.5546167,-5.41035,35,Pier House,Prtppn,"On waterfront near ferry jetty, 1 NMl SW of Portnacroish. Difficult to find.",
Park Control Point E,51.1361,-2.16195,656,Y-junction,PrkCnt,"A350 junction with track NW to Summerslade Down, 3 NMl E of The Park gliding site near 781ft spot height. Local knowledge required.",
Presteigne,52.27545,-3.00315,308,River Bridge,Prstgn,"Br. over R. Lugg nr Church Tower, close to town centre on NE side of town. Difficult to find.",
Prince's Risborough,51.72005,-0.8446,377,Rail Junction,PrncsR,"Centre of 4-way rail junction W of town, under LTMA 3500ft.5 NMl SSW Aylesbury. Easy to find and on chart.",
"Park, the",51.1305,-2.2403333,697,Hangar,Parkth,"NE side of site of Bath, Wilts & N Dorset GC, 3 NNE of Mere. Local knowledge required.",
Preston North,53.83725,-2.7394,80,A6 br over rail,PrstnN,N of Barton village. Avoid Warton approach traffic to S. Easy to find and on chart.,
Portree,57.4107333,-6.1913167,70,Tower,Portre,On promontary above harbour. E coast of Isle of Skye. Easy to find but not on chart.,
Pershore SE,52.10405,-2.07135,167,Road Br over River,PrshrS,"B4084 bridge over River Avon, SE side of town. Easy to find and on chart.",
Portesham,50.6695167,-2.56465,220,B3157 crossroads,Prtshm,S side of town 5NMl SW of Dorchester. Easy to find but not on chart.,
